geo_id,state_id,county_id,county_name,employment_16_and_over_in_labor_force,employment_employed,employment_unemployed,employment_not_in_labor_force,employment_unemployment_rate
0500000US13209,13,209,Montgomery County,3793,3519,274,3566,7.2
0500000US13221,13,221,Oglethorpe County,7015,6684,331,4963,4.7
0500000US13243,13,243,Randolph County,2611,2408,203,2710,7.8
0500000US13247,13,247,Rockdale County,42506,39286,3220,26730,7.6
0500000US13299,13,299,Ware County,13672,13200,472,14299,3.5
0500000US13305,13,305,Wayne County,11482,10612,870,11660,7.6
0500000US13309,13,309,Wheeler County,2167,1928,239,4572,11.0
0500000US13315,13,315,Wilcox County,2601,2418,183,4721,7.0
0500000US13009,13,009,Baldwin County,19544,17708,1836,17954,9.4
0500000US13031,13,031,Bulloch County,36373,33249,3124,24883,8.6
0500000US13059,13,059,Clarke County,62797,58766,4031,42177,6.4
0500000US13101,13,101,Echols County,1765,1675,90,1486,5.1
0500000US13127,13,127,Glynn County,40794,38572,2222,26206,5.4
0500000US13143,13,143,Haralson County,12911,12285,626,9868,4.8
0500000US13163,13,163,Jefferson County,6374,5933,441,6071,6.9
0500000US13169,13,169,Jones County,13080,12114,966,9519,7.4
0500000US13213,13,213,Murray County,18372,16935,1437,12368,7.8
0500000US13215,13,215,Muscogee County,87749,79636,8113,58663,9.2
0500000US13241,13,241,Rabun County,6412,6142,270,7633,4.2
0500000US13259,13,259,Stewart County,1644,1498,146,3700,8.9
0500000US13283,13,283,Treutlen County,2676,2523,153,2700,5.7
0500000US13155,13,155,Irwin County,3608,3277,331,3909,9.2
0500000US13003,13,003,Atkinson County,3488,3168,320,2760,9.2
0500000US13005,13,005,Bacon County,4376,4146,230,4252,5.3
0500000US13025,13,025,Brantley County,7143,6729,414,7377,5.8
0500000US16087,16,087,Washington County,4254,4024,230,3658,5.4
0500000US16031,16,031,Cassia County,10477,10138,339,6295,3.2
0500000US16045,16,045,Gem County,6967,6654,313,6613,4.5
0500000US16085,16,085,Valley County,4305,4118,187,4390,4.3
0500000US16003,16,003,Adams County,1707,1517,190,1680,11.1
0500000US16069,16,069,Nez Perce County,19814,18892,922,12606,4.7
0500000US16055,16,055,Kootenai County,74284,70446,3838,47335,5.2
0500000US16061,16,061,Lewis County,1609,1515,94,1448,5.8
0500000US16083,16,083,Twin Falls County,41073,39657,1416,21798,3.4
0500000US16073,16,073,Owyhee County,5198,4964,234,3546,4.5
0500000US16015,16,015,Boise County,3054,2858,196,3046,6.4
0500000US16023,16,023,Butte County,1027,967,60,1049,5.8
0500000US16029,16,029,Caribou County,3075,3011,64,2019,2.1
0500000US16001,16,001,Ada County,230101,221254,8847,119192,3.8
0500000US16005,16,005,Bannock County,39410,36974,2436,25486,6.2
0500000US16011,16,011,Bingham County,20567,19674,893,12159,4.3
0500000US16025,16,025,Camas County,394,382,12,287,3.0
0500000US16027,16,027,Canyon County,98012,91663,6349,58501,6.5
0500000US16051,16,051,Jefferson County,13086,12485,601,6439,4.6
0500000US16057,16,057,Latah County,20630,19601,1029,12043,5.0
0500000US16075,16,075,Payette County,10435,9859,576,7017,5.5
0500000US16009,16,009,Benewah County,3759,3429,330,3447,8.8
0500000US16033,16,033,Clark County,502,463,39,288,7.8
0500000US16039,16,039,Elmore County,10462,9733,729,7569,7.0
0500000US16043,16,043,Fremont County,5567,5212,355,4346,6.4
0500000US16079,16,079,Shoshone County,5326,4866,460,5026,8.6
0500000US16049,16,049,Idaho County,6613,6291,322,6878,4.9
0500000US15001,15,001,Hawaii County,91970,86515,5455,67155,5.9
0500000US15009,15,009,Maui County,87898,83997,3901,43955,4.4
0500000US15007,15,007,Kauai County,37621,36129,1492,19550,4.0
0500000US15005,15,005,Kalawao County,57,57,0,14,0.0
0500000US17083,17,083,Jersey County,11126,10675,451,6952,4.1
0500000US17155,17,155,Putnam County,3105,2993,112,1670,3.6
0500000US17039,17,039,De Witt County,8591,8119,472,4410,5.5
0500000US17051,17,051,Fayette County,9274,8627,647,8438,7.0
0500000US17103,17,103,Lee County,16166,15455,711,12331,4.4
0500000US17107,17,107,Logan County,13200,12456,744,11058,5.6
0500000US17117,17,117,Macoupin County,22223,20652,1571,14903,7.1
0500000US17159,17,159,Richland County,7706,7257,449,4977,5.8
0500000US17165,17,165,Saline County,10796,9736,1060,8790,9.8
0500000US17189,17,189,Washington County,7437,7121,316,3973,4.2
0500000US17135,17,135,Montgomery County,11819,11245,574,12168,4.9
0500000US17195,17,195,Whiteside County,27864,26393,1471,17474,5.3
0500000US17001,17,001,Adams County,34121,32501,1620,18944,4.7
0500000US17027,17,027,Clinton County,19359,18709,650,11290,3.4
0500000US17037,17,037,DeKalb County,56668,52449,4219,27403,7.4
0500000US17047,17,047,Edwards County,3239,3043,196,1989,6.1
0500000US17079,17,079,Jasper County,4626,4438,188,3015,4.1
0500000US17081,17,081,Jefferson County,17434,16150,1284,13104,7.4
0500000US17197,17,197,Will County,367506,348560,18946,165669,5.2
0500000US17199,17,199,Williamson County,30704,28899,1805,23275,5.9
0500000US17041,17,041,Douglas County,9805,9382,423,5498,4.3
0500000US17057,17,057,Fulton County,16162,15077,1085,13029,6.7
0500000US17061,17,061,Greene County,6275,6026,249,4565,4.0
0500000US17069,17,069,Hardin County,1640,1379,261,1759,15.9
0500000US17073,17,073,Henry County,24147,22904,1243,15474,5.1
0500000US17095,17,095,Knox County,22512,21236,1276,19490,5.7
0500000US17097,17,097,Lake County,371346,350731,20615,169972,5.6
0500000US17127,17,127,Massac County,5949,5617,332,5606,5.6
0500000US17171,17,171,Scott County,2512,2343,169,1555,6.7
0500000US17017,17,017,Cass County,6544,6130,414,3451,6.3
0500000US17099,17,099,LaSalle County,55099,51365,3734,34334,6.8
0500000US17067,17,067,Hancock County,8663,8127,536,6100,6.2
0500000US17063,17,063,Grundy County,26379,25041,1338,12624,5.1
0500000US17091,17,091,Kankakee County,53770,50539,3231,34356,6.0
0500000US17043,17,043,DuPage County,513180,489858,23322,229101,4.5
0500000US17167,17,167,Sangamon County,101709,95308,6401,56453,6.3
0500000US17129,17,129,Menard County,6392,6077,315,3536,4.9
0500000US17031,17,031,Cook County,2763828,2548996,214832,1427266,7.8
0500000US17141,17,141,Ogle County,26444,24879,1565,14666,5.9
0500000US17137,17,137,Morgan County,16643,15653,990,12008,5.9
0500000US17177,17,177,Stephenson County,22853,21222,1631,13872,7.1
0500000US17193,17,193,White County,6433,5926,507,4821,7.9
0500000US17203,17,203,Woodford County,19603,18800,803,10870,4.1
0500000US17071,17,071,Henderson County,3457,3262,195,2318,5.6
0500000US17111,17,111,McHenry County,171036,163471,7565,72112,4.4
0500000US17113,17,113,McLean County,93704,90407,3297,46124,3.5
0500000US17145,17,145,Perry County,8572,7988,584,9205,6.8
0500000US17149,17,149,Pike County,7330,6935,395,5262,5.4
0500000US17161,17,161,Rock Island County,72903,68166,4737,43391,6.5
0500000US17163,17,163,St. Clair County,127720,118602,9118,77253,7.1
0500000US17185,17,185,Wabash County,5657,5325,332,3635,5.9
0500000US17013,17,013,Calhoun County,2157,2047,110,1813,5.1
0500000US17035,17,035,Cumberland County,5454,5270,184,3211,3.4
0500000US17085,17,085,Jo Daviess County,11225,10723,502,6946,4.5
0500000US17089,17,089,Kane County,281637,266113,15524,126860,5.5
0500000US17101,17,101,Lawrence County,6760,6333,427,6628,6.3
0500000US17009,17,009,Brown County,2559,2448,111,3177,4.3
0500000US17123,17,123,Marshall County,5752,5404,348,3981,6.1
0500000US17075,17,075,Iroquois County,14045,13260,785,8745,5.6
0500000US17021,17,021,Christian County,15495,14965,530,11646,3.4
0500000US17025,17,025,Clay County,6448,6093,355,4192,5.5
0500000US17059,17,059,Gallatin County,2240,2139,101,1969,4.5
0500000US17077,17,077,Jackson County,27672,25059,2613,21363,9.4
0500000US17133,17,133,Monroe County,18485,17910,575,8681,3.1
0500000US17143,17,143,Peoria County,90385,83236,7149,54778,7.9
0500000US17181,17,181,Union County,7657,7148,509,6299,6.6
0500000US17201,17,201,Winnebago County,146055,132751,13304,80400,9.1
0500000US17147,17,147,Piatt County,8947,8575,372,4256,4.2
0500000US17153,17,153,Pulaski County,2055,1863,192,2490,9.3
0500000US17169,17,169,Schuyler County,3039,2872,167,2854,5.5
0500000US17175,17,175,Stark County,2598,2508,90,1855,3.5
0500000US17045,17,045,Edgar County,8839,8306,533,5542,6.0
0500000US17005,17,005,Bond County,7782,7481,301,6185,3.9
0500000US17007,17,007,Boone County,27636,25748,1888,13851,6.8
0500000US17011,17,011,Bureau County,16929,16029,900,10040,5.3
0500000US17015,17,015,Carroll County,7062,6595,467,4993,6.6
0500000US17029,17,029,Coles County,26506,24987,1519,17015,5.7
0500000US17033,17,033,Crawford County,8457,8000,457,7196,5.4
0500000US18105,18,105,Monroe County,77560,72599,4961,47257,6.4
0500000US18045,18,045,Fountain County,7965,7506,459,5301,5.8
0500000US18039,18,039,Elkhart County,100940,96156,4784,52135,4.7
0500000US18025,18,025,Crawford County,4536,4361,175,4000,3.9
0500000US18017,18,017,Cass County,18199,17098,1101,12159,6.0
0500000US18097,18,097,Marion County,491738,457060,34678,241731,7.1
0500000US18021,18,021,Clay County,12904,12218,686,7871,5.3
0500000US18063,18,063,Hendricks County,87543,84103,3440,37142,3.9
0500000US18047,18,047,Franklin County,11534,11080,454,6559,3.9
0500000US18053,18,053,Grant County,31356,29052,2304,23183,7.3
0500000US18071,18,071,Jackson County,21518,20533,985,12799,4.6
0500000US18067,18,067,Howard County,39197,36898,2299,26805,5.9
0500000US18119,18,119,Owen County,9963,9411,552,6983,5.5
0500000US18135,18,135,Randolph County,11869,11271,598,8133,5.0
0500000US18183,18,183,Whitley County,17484,16976,508,9238,2.9
0500000US18013,18,013,Brown County,7371,7022,349,5342,4.7
0500000US18023,18,023,Clinton County,15895,15129,766,8828,4.8
0500000US18161,18,161,Union County,3462,3368,94,2363,2.7
0500000US18027,18,027,Daviess County,15137,14513,624,9137,4.1
0500000US18029,18,029,Dearborn County,26062,24790,1272,13505,4.9
0500000US18083,18,083,Knox County,19030,18068,962,11318,5.1
0500000US18093,18,093,Lawrence County,21510,20460,1050,15182,4.9
0500000US18123,18,123,Perry County,8588,8351,237,6864,2.8
0500000US18131,18,131,Pulaski County,5874,5536,338,4238,5.8
0500000US18129,18,129,Posey County,12945,12398,547,7744,4.2
0500000US18171,18,171,Warren County,4106,3948,158,2488,3.8
0500000US18165,18,165,Vermillion County,6898,6549,349,5636,5.1
0500000US18003,18,003,Allen County,189682,179102,10580,94889,5.6
0500000US18031,18,031,Decatur County,13718,13121,597,7210,4.4
0500000US18043,18,043,Floyd County,40436,38611,1825,20666,4.5
0500000US18079,18,079,Jennings County,13789,13225,564,8136,4.1
0500000US18081,18,081,Johnson County,79759,76397,3362,37677,4.2
0500000US18109,18,109,Morgan County,35084,33028,2056,20422,5.9
0500000US18051,18,051,Gibson County,16812,16281,531,9925,3.2
0500000US18117,18,117,Orange County,8815,8424,391,6755,4.4
0500000US18085,18,085,Kosciusko County,40893,39265,1628,20841,4.0
0500000US18099,18,099,Marshall County,22650,21365,1285,13510,5.7
0500000US18163,18,163,Vanderburgh County,92143,87595,4548,53996,4.9
0500000US18009,18,009,Blackford County,5713,5348,365,4165,6.4
0500000US18143,18,143,Scott County,10574,10004,570,8366,5.4
0500000US18061,18,061,Harrison County,18938,17765,1173,12840,6.2
0500000US18091,18,091,LaPorte County,50965,47006,3959,38365,7.8
0500000US18169,18,169,Wabash County,15484,14813,671,10303,4.3
0500000US18073,18,073,Jasper County,16188,15493,695,10313,4.3
0500000US18101,18,101,Martin County,4855,4705,150,3231,3.1
0500000US18127,18,127,Porter County,84116,80189,3927,50835,4.7
0500000US18145,18,145,Shelby County,23125,22158,967,12234,4.2
0500000US18137,18,137,Ripley County,14698,13884,814,7917,5.5
0500000US18147,18,147,Spencer County,10370,9947,423,6082,4.1
0500000US18153,18,153,Sullivan County,8833,8286,547,8286,6.2
0500000US18159,18,159,Tipton County,7698,7450,248,4874,3.2
0500000US18157,18,157,Tippecanoe County,99042,94285,4757,55302,4.8
0500000US18167,18,167,Vigo County,52723,48565,4158,35454,7.9
0500000US18173,18,173,Warrick County,32642,31570,1072,16127,3.3
0500000US18057,18,057,Hamilton County,173825,168749,5076,63521,2.9
0500000US18033,18,033,DeKalb County,22395,21374,1021,11203,4.6
0500000US18087,18,087,LaGrange County,17333,16906,427,10171,2.5
0500000US18005,18,005,Bartholomew County,42234,40192,2042,22144,4.8
0500000US18139,18,139,Rush County,7835,7440,395,5537,5.0
0500000US18011,18,011,Boone County,34553,33689,864,14346,2.5
0500000US18049,18,049,Fulton County,10014,9557,457,5967,4.6
0500000US18089,18,089,Lake County,236341,217505,18836,148715,8.0
0500000US18107,18,107,Montgomery County,19647,18836,811,10795,4.1
0500000US18113,18,113,Noble County,24059,22947,1112,12846,4.6
0500000US18001,18,001,Adams County,16122,15536,586,9149,3.6
0500000US18041,18,041,Fayette County,10380,9858,522,8349,5.0
0500000US19055,19,055,Delaware County,9558,9334,224,4082,2.3
0500000US19185,19,185,Wayne County,2884,2817,67,2129,2.3
0500000US19113,19,113,Linn County,122865,118580,4285,52773,3.5
0500000US19163,19,163,Scott County,88536,84812,3724,46741,4.2
0500000US19141,19,141,O'Brien County,7548,7379,169,3479,2.2
0500000US19011,19,011,Benton County,13716,13323,393,6610,2.9
0500000US19061,19,061,Dubuque County,52528,50388,2140,24538,4.1
0500000US19079,19,079,Hamilton County,7845,7607,238,4114,3.0
0500000US19151,19,151,Pocahontas County,3507,3396,111,2071,3.2
0500000US19175,19,175,Union County,6402,6071,331,3573,5.2
0500000US19177,19,177,Van Buren County,3293,3138,155,2388,4.7
0500000US19159,19,159,Ringgold County,2218,2121,97,1696,4.4
0500000US19001,19,001,Adair County,3708,3580,128,2017,3.5
0500000US19009,19,009,Audubon County,2982,2908,74,1701,2.5
0500000US19039,19,039,Clarke County,4765,4612,153,2451,3.2
0500000US19051,19,051,Davis County,4279,4158,121,2274,2.8
0500000US19093,19,093,Ida County,3593,3443,150,1904,4.2
0500000US19107,19,107,Keokuk County,5255,4996,259,2903,4.9
0500000US19135,19,135,Monroe County,3892,3662,230,2148,5.9
0500000US19179,19,179,Wapello County,17527,16399,1128,10636,6.4
0500000US19167,19,167,Sioux County,19328,18820,508,6982,2.6
0500000US19025,19,025,Calhoun County,4514,4416,98,3412,2.2
0500000US19031,19,031,Cedar County,10199,9920,279,4532,2.7
0500000US19033,19,033,Cerro Gordo County,22840,21912,928,12410,4.1
0500000US19073,19,073,Greene County,4749,4498,251,2449,5.3
0500000US19083,19,083,Hardin County,8874,8713,161,5150,1.8
0500000US19117,19,117,Lucas County,4184,3981,203,2668,4.9
0500000US19189,19,189,Winnebago County,5551,5296,255,3020,4.6
0500000US19147,19,147,Palo Alto County,4834,4781,53,2404,1.1
0500000US19007,19,007,Appanoose County,5834,5520,314,4225,5.4
0500000US19095,19,095,Iowa County,8589,8353,236,4282,2.7
0500000US19099,19,099,Jasper County,18484,17587,897,11039,4.9
0500000US19191,19,191,Winneshiek County,12035,11802,233,5088,1.9
0500000US19157,19,157,Poweshiek County,10328,9850,478,5056,4.6
0500000US19127,19,127,Marshall County,20104,19085,1019,11084,5.1
0500000US19015,19,015,Boone County,14429,13879,550,7030,3.8
0500000US19017,19,017,Bremer County,13386,12957,429,6604,3.2
0500000US19089,19,089,Howard County,4906,4783,123,2283,2.5
0500000US19063,19,063,Emmet County,4967,4802,165,2843,3.3
0500000US19081,19,081,Hancock County,5764,5653,111,3023,1.9
0500000US19121,19,121,Madison County,8707,8363,344,3628,4.0
0500000US19125,19,125,Marion County,17478,16957,521,8693,3.0
0500000US19197,19,197,Wright County,6057,5729,328,3997,5.4
0500000US39097,39,097,Madison County,20315,19346,969,15693,4.8
0500000US39119,39,119,Muskingum County,40765,38058,2707,28094,6.6
0500000US27037,27,037,Dakota County,241542,232877,8665,85120,3.6
0500000US27083,27,083,Lyon County,14247,13760,487,5688,3.4
0500000US27129,27,129,Renville County,7546,7327,219,4148,2.9
0500000US27031,27,031,Cook County,2688,2614,74,1939,2.8
0500000US27093,27,093,Meeker County,11880,11563,317,6245,2.7
0500000US27113,27,113,Pennington County,7895,7658,237,3305,3.0
0500000US27167,27,167,Wilkin County,3272,3226,46,1857,1.4
0500000US27027,27,027,Clay County,35067,34144,923,14074,2.6
0500000US27045,27,045,Fillmore County,10958,10666,292,5364,2.7
0500000US27119,27,119,Polk County,16421,15861,560,8391,3.4
0500000US27135,27,135,Roseau County,8462,8239,223,3671,2.6
0500000US27165,27,165,Watonwan County,5743,5591,152,2927,2.6
0500000US27011,27,011,Big Stone County,2454,2398,56,1625,2.3
0500000US27021,27,021,Cass County,12989,12283,706,10479,5.4
0500000US27049,27,049,Goodhue County,24922,24004,918,12189,3.7
0500000US27063,27,063,Jackson County,5490,5320,170,2570,3.1
0500000US27105,27,105,Nobles County,11200,10632,568,5309,5.1
0500000US27141,27,141,Sherburne County,52074,50434,1640,19344,3.1
0500000US27019,27,019,Carver County,57474,56258,1216,18914,2.1
0500000US27061,27,061,Itasca County,21303,20192,1111,15613,5.2
0500000US27123,27,123,Ramsey County,295458,281029,14429,132498,4.9
0500000US27169,27,169,Winona County,29733,28612,1121,12911,3.8
0500000US28089,28,089,Madison County,54756,52097,2659,25232,4.9
0500000US28091,28,091,Marion County,9450,8786,664,10424,7.0
0500000US48449,48,449,Titus County,15025,14108,917,9149,6.1
0500000US48291,48,291,Liberty County,32245,30006,2239,30991,6.9
0500000US48497,48,497,Wise County,30663,29107,1556,19815,5.1
0500000US48249,48,249,Jim Wells County,17082,16190,892,13712,5.2
0500000US48127,48,127,Dimmit County,4227,3533,694,3683,16.4
0500000US48157,48,157,Fort Bend County,372869,353205,19664,184571,5.3
0500000US48235,48,235,Irion County,687,642,45,495,6.6
0500000US48097,48,097,Cooke County,20106,19101,1005,11080,5.0
0500000US48115,48,115,Dawson County,5147,4863,284,5091,5.5
0500000US48051,48,051,Burleson County,8229,7731,498,6102,6.1
0500000US48245,48,245,Jefferson County,112354,105903,6451,88391,5.7
0500000US48359,48,359,Oldham County,830,800,30,625,3.6
0500000US48141,48,141,El Paso County,372771,348062,24709,241401,6.6
0500000US48443,48,443,Terrell County,380,344,36,381,9.5
0500000US48463,48,463,Uvalde County,11985,11308,677,8752,5.6
0500000US48009,48,009,Archer County,4542,4385,157,2628,3.5
0500000US48215,48,215,Hidalgo County,347471,321626,25845,249943,7.4
0500000US48425,48,425,Somervell County,3854,3782,72,3097,1.9
0500000US48207,48,207,Haskell County,2522,2268,254,2340,10.1
0500000US48333,48,333,Mills County,1939,1903,36,1980,1.9
0500000US48351,48,351,Newton County,5397,4965,432,6271,8.0
0500000US49045,49,045,Tooele County,31239,29272,1967,14522,6.3
0500000US49043,49,043,Summit County,22650,22237,413,8727,1.8
0500000US49031,49,031,Piute County,634,612,22,881,3.5
0500000US49001,49,001,Beaver County,2845,2726,119,1747,4.2
0500000US49039,49,039,Sanpete County,12118,11243,875,10571,7.2
0500000US49049,49,049,Utah County,279962,269203,10759,128533,3.8
0500000US50011,50,011,Franklin County,27140,25988,1152,12109,4.2
0500000US50003,50,003,Bennington County,18315,17534,781,11532,4.3
