geo_id,state_id,county_id,county_name,disability_population_under_18,disability_population_18-64,disability_population_65_and_over,disability_under_18_with_disability,disability_18-64_with_disability,disability_64_and_over_with_disability
0500000US41009,41,009,Columbia County,11076,30494,9017,486,4742,3497
0500000US41055,41,055,Sherman County,263,929,412,15,169,170
0500000US41065,41,065,Wasco County,5812,14766,4886,404,2169,2052
0500000US41039,41,039,Lane County,69122,231305,66743,3999,33244,24721
0500000US41045,41,045,Malheur County,7739,14662,4543,375,2265,1683
0500000US41067,41,067,Washington County,137288,368819,72231,4837,29657,23246
0500000US41049,41,049,Morrow County,3145,6406,1654,162,839,757
0500000US41007,41,007,Clatsop County,7482,22323,7941,482,3542,3285
0500000US41015,41,015,Curry County,3308,11659,7374,140,1905,2770
0500000US41021,41,021,Gilliam County,394,1028,479,31,159,210
0500000US41037,41,037,Lake County,1478,3923,1873,70,643,725
0500000US41061,41,061,Union County,5712,15148,4940,165,2161,1909
0500000US42045,42,045,Delaware County,124293,346142,85438,5250,33474,27412
0500000US42119,42,119,Union County,8062,24321,7220,260,2183,2620
0500000US42127,42,127,Wayne County,8770,27843,11343,634,4180,3765
0500000US42043,42,043,Dauphin County,61695,166466,42985,2925,18315,13664
0500000US42053,42,053,Forest County,614,1177,1462,52,273,602
0500000US42089,42,089,Monroe County,33762,106084,26771,1828,13937,9733
0500000US42101,42,101,Philadelphia County,345622,1015501,200626,20503,148799,85464
0500000US42129,42,129,Westmoreland County,65790,210862,74778,3801,24929,25135
0500000US42013,42,013,Blair County,25387,73715,23296,1385,11309,8631
0500000US42021,42,021,Cambria County,25927,77337,27846,1904,11698,10427
0500000US42011,42,011,Berks County,93904,251202,66721,5549,28207,21965
0500000US42061,42,061,Huntingdon County,8362,24256,8695,535,3335,3034
0500000US42073,42,073,Lawrence County,17429,51135,17761,1255,7485,6580
0500000US42087,42,087,Mifflin County,10443,26099,9219,604,3449,3382
0500000US42041,42,041,Cumberland County,50138,148213,42187,2189,12533,13186
0500000US42003,42,003,Allegheny County,230798,765784,214868,11169,78326,71848
0500000US42109,42,109,Snyder County,8532,24575,7045,386,2210,2164
0500000US42115,42,115,Susquehanna County,7832,24243,8986,452,3387,3093
0500000US42039,42,039,Crawford County,18095,50144,16487,1252,7403,6055
0500000US42049,42,049,Erie County,59605,165896,44459,4098,20873,16420
0500000US42057,42,057,Fulton County,2922,8562,2992,107,1098,1137
0500000US42067,42,067,Juniata County,5574,14201,4550,185,1412,1826
0500000US42107,42,107,Schuylkill County,28354,81422,26759,2062,11854,10112
0500000US42131,42,131,Wyoming County,5441,16587,5308,329,1732,1668
0500000US42001,42,001,Adams County,20782,61177,18793,1156,6306,6103
0500000US42005,42,005,Armstrong County,12861,39206,13735,674,6206,5373
0500000US42035,42,035,Clinton County,7928,23760,6816,576,3128,2640
0500000US42025,42,025,Carbon County,12447,38206,12432,737,5483,4029
0500000US42027,42,027,Centre County,24452,111414,20740,1033,7890,6095
0500000US42097,42,097,Northumberland County,18012,52452,17933,1174,7139,6450
0500000US42095,42,095,Northampton County,60926,184970,53162,3073,17359,17055
0500000US42023,42,023,Cameron County,779,2681,1187,19,383,465
0500000US42121,42,121,Venango County,10278,30666,10720,613,5207,3947
0500000US42007,42,007,Beaver County,32543,99494,33432,1973,12696,11212
0500000US42017,42,017,Bucks County,130061,383136,107522,5295,30719,31845
0500000US42069,42,069,Lackawanna County,42944,125940,38703,2806,15676,13817
0500000US42083,42,083,McKean County,8273,24264,7228,776,3818,2707
0500000US42051,42,051,Fayette County,25537,77409,25865,1524,13652,9684
0500000US42091,42,091,Montgomery County,178308,495887,133146,6095,36147,38357
0500000US42059,42,059,Greene County,7179,21087,6392,560,3485,2596
0500000US42075,42,075,Lebanon County,31780,80264,24903,1752,8342,7964
0500000US42079,42,079,Luzerne County,62402,189249,58480,3951,23263,21278
0500000US42093,42,093,Montour County,3577,10651,3428,124,1267,1122
0500000US42037,42,037,Columbia County,11761,42045,11671,512,4649,3569
0500000US42019,42,019,Butler County,37862,114663,32063,1850,10129,10650
0500000US42065,42,065,Jefferson County,9354,25681,8507,471,3353,3189
0500000US42071,42,071,Lancaster County,128000,316188,88091,5736,30679,27387
0500000US42099,42,099,Perry County,9873,27763,7775,481,3355,2556
0500000US42105,42,105,Potter County,3530,9454,3714,291,1514,1447
0500000US42117,42,117,Tioga County,8165,24326,8317,345,3573,3118
0500000US44007,44,007,Providence County,131698,404621,88926,6380,48475,31541
0500000US44001,44,001,Bristol County,9375,30028,8844,448,2289,2487
0500000US44005,44,005,Newport County,14500,48130,16894,726,4896,4573
0500000US45003,45,003,Aiken County,36591,98682,29807,1738,10686,10268
0500000US45071,45,071,Newberry County,8419,22271,6948,281,2651,2614
0500000US45037,45,037,Edgefield County,4951,14729,4541,387,1815,1892
0500000US45027,45,027,Clarendon County,6690,18521,7318,624,4277,2995
0500000US45029,45,029,Colleton County,8488,21665,6689,380,2513,2195
0500000US45085,45,085,Sumter County,25981,60740,16043,1581,11587,6788
0500000US45063,45,063,Lexington County,66998,174291,42040,2868,20273,15199
0500000US45011,45,011,Barnwell County,5266,12433,3590,477,2553,2024
0500000US45015,45,015,Berkeley County,50517,125807,26975,2658,15391,10646
0500000US45031,45,031,Darlington County,15216,39747,11569,1094,6743,4696
0500000US45043,45,043,Georgetown County,11757,33428,15840,333,4781,4783
0500000US45091,45,091,York County,63225,158992,34781,1918,14111,10751
0500000US45007,45,007,Anderson County,45238,116113,33216,2150,15858,13404
0500000US45025,45,025,Chesterfield County,10351,27585,7676,582,4285,3194
0500000US45047,45,047,Greenwood County,16076,41066,12028,620,5632,4924
0500000US45051,45,051,Horry County,59925,188695,70619,2256,27618,23421
0500000US45055,45,055,Kershaw County,15010,37771,11151,660,5313,4500
0500000US45075,45,075,Orangeburg County,19642,52186,15908,1031,6768,6368
0500000US45001,45,001,Abbeville County,5164,14313,4954,383,2435,2201
0500000US45009,45,009,Bamberg County,2966,8610,2877,199,1642,1166
0500000US45017,45,017,Calhoun County,2903,8604,3087,117,1332,1124
0500000US45033,45,033,Dillon County,7937,17964,4649,398,3297,1905
0500000US45079,45,079,Richland County,87492,250243,47373,3852,29575,17310
0500000US45039,45,039,Fairfield County,4484,13634,4332,229,2553,1606
0500000US45049,45,049,Hampton County,4330,10738,3350,127,1195,1137
0500000US45045,45,045,Greenville County,115998,304464,73442,4758,32451,24561
0500000US45057,45,057,Lancaster County,19588,50365,17635,1186,5657,5255
0500000US45035,45,035,Dorchester County,38667,93734,20167,1814,9848,7534
0500000US45041,45,041,Florence County,33213,82552,21261,1763,12110,7744
0500000US45059,45,059,Laurens County,14565,39995,10927,1233,6845,4977
0500000US45065,45,065,McCormick County,1108,4305,2988,16,905,956
0500000US45077,45,077,Pickens County,23632,79279,19136,1342,9376,7356
0500000US45087,45,087,Union County,5852,16179,5157,475,2835,2210
0500000US45089,45,089,Williamsburg County,6804,17363,5997,240,3237,2494
0500000US46003,46,003,Aurora County,679,1446,498,22,110,211
0500000US46051,46,051,Grant County,1647,4086,1441,31,485,404
0500000US46123,46,123,Tripp County,1238,2957,1144,26,219,286
0500000US46071,46,071,Jackson County,1030,1790,420,29,237,133
0500000US46099,46,099,Minnehaha County,46978,114540,22445,1648,10543,6819
0500000US46033,46,033,Custer County,1199,4809,2297,36,509,767
0500000US46069,46,069,Hyde County,278,705,307,10,42,70
0500000US46025,46,025,Clark County,955,1949,706,51,200,215
0500000US46049,46,049,Faulk County,508,1214,538,2,158,150
0500000US46077,46,077,Kingsbury County,1094,2757,1028,30,209,344
0500000US46129,46,129,Walworth County,1292,2852,1227,27,229,484
0500000US46027,46,027,Clay County,2396,9878,1457,112,1004,322
0500000US46037,46,037,Day County,1195,2885,1273,11,192,382
0500000US46043,46,043,Douglas County,678,1560,594,14,138,205
0500000US46063,46,063,Harding County,283,776,233,3,53,51
0500000US46089,46,089,McPherson County,474,1198,594,9,158,223
0500000US46109,46,109,Roberts County,2790,5455,1861,53,456,615
0500000US46119,46,119,Sully County,317,715,299,10,31,78
0500000US46083,46,083,Lincoln County,15680,32730,6200,505,1937,1609
0500000US46079,46,079,Lake County,2593,7391,2430,80,777,588
0500000US46081,46,081,Lawrence County,4464,15519,4976,293,1751,1906
0500000US46029,46,029,Codington County,6712,16555,4394,361,1868,1550
0500000US46019,46,019,Butte County,2460,5723,1891,81,862,672
0500000US46031,46,031,Corson County,1496,2226,446,39,234,199
0500000US46045,46,045,Edmunds County,965,2156,709,19,179,182
0500000US46021,46,021,Campbell County,290,788,357,7,102,84
0500000US46007,46,007,Bennett County,1222,1805,370,62,179,176
0500000US46055,46,055,Haakon County,492,1080,471,27,119,190
0500000US46075,46,075,Jones County,101,454,180,6,19,44
0500000US46093,46,093,Meade County,6500,15880,3756,400,1775,1085
0500000US46125,46,125,Turner County,1967,4591,1549,43,539,519
0500000US46013,46,013,Brown County,9251,22973,6058,274,1977,2080
0500000US46061,46,061,Hanson County,1075,1817,500,40,220,169
0500000US46087,46,087,McCook County,1505,2961,894,90,203,265
0500000US46095,46,095,Mellette County,654,1093,269,31,112,80
0500000US46105,46,105,Perkins County,625,1612,627,17,189,222
0500000US46103,46,103,Pennington County,25419,63394,17711,1048,7667,6111
0500000US46127,46,127,Union County,3665,8890,2487,163,646,712
0500000US46097,46,097,Miner County,568,1180,437,21,93,172
0500000US46137,46,137,Ziebach County,900,1662,252,26,195,85
0500000US46039,46,039,Deuel County,1003,2381,856,23,237,244
0500000US46009,46,009,Bon Homme County,1335,2900,1309,42,162,496
0500000US46015,46,015,Brule County,1296,2964,825,61,477,260
0500000US46047,46,047,Fall River County,1191,3759,1624,61,580,610
0500000US46053,46,053,Gregory County,987,2187,973,22,217,305
0500000US46102,46,102,Oglala Lakota County,5333,8025,958,250,1313,502
0500000US47119,47,119,Maury County,20901,54456,13308,725,7138,4678
0500000US47173,47,173,Union County,4222,11596,3301,323,2023,1264
0500000US47125,47,125,Montgomery County,52929,112527,17010,2474,17074,7174
0500000US47043,47,043,Dickson County,12265,31319,7968,596,4592,3227
0500000US47129,47,129,Morgan County,4107,11229,3462,118,2245,1814
0500000US47061,47,061,Grundy County,2957,7599,2596,217,1706,1336
0500000US47123,47,123,Monroe County,9915,26356,9097,753,4704,3752
0500000US47079,47,079,Henry County,6737,18058,6997,417,3747,2677
0500000US47029,47,029,Cocke County,7345,20678,7027,532,4510,3184
0500000US47033,47,033,Crockett County,3491,8314,2478,164,1500,1041
0500000US47041,47,041,DeKalb County,4228,11718,3415,122,1722,1299
0500000US47095,47,095,Lake County,1127,2819,885,86,703,325
0500000US47093,47,093,Knox County,96719,288535,67289,3632,29590,23460
0500000US47101,47,101,Lewis County,2677,6719,2376,93,1237,837
0500000US47107,47,107,McMinn County,11284,30927,9757,605,5207,4055
0500000US47117,47,117,Marshall County,7655,19358,4899,368,2906,2023
0500000US47131,47,131,Obion County,6692,17653,5762,359,3523,2580
0500000US47143,47,143,Rhea County,7588,19042,5636,413,3992,2207
0500000US47151,47,151,Scott County,5354,12852,3423,408,3374,1826
0500000US47167,47,167,Tipton County,15386,36914,8258,989,5133,3550
0500000US47001,47,001,Anderson County,15981,44597,14284,922,7784,5451
0500000US47045,47,045,Dyer County,9006,21909,6142,372,4324,2538
0500000US47049,47,049,Fentress County,3910,10285,3623,317,2250,1701
0500000US47053,47,053,Gibson County,11918,27907,8149,869,4619,3861
0500000US47065,47,065,Hamilton County,74773,219999,58666,2750,25782,21363
0500000US47105,47,105,Loudon County,10250,28063,12959,421,3514,3844
0500000US47149,47,149,Rutherford County,76386,198357,29921,3168,18968,10540
0500000US47159,47,159,Smith County,4504,11681,3059,245,1920,1197
0500000US47189,47,189,Wilson County,31794,80224,19586,1337,8875,6747
0500000US47163,47,163,Sullivan County,30684,91833,32581,2178,16819,13298
0500000US47177,47,177,Warren County,9611,23586,6725,673,4479,3062
0500000US47179,47,179,Washington County,24665,79237,21376,1188,12795,9007
0500000US47005,47,005,Benton County,3078,9099,3783,396,2051,1850
0500000US47013,47,013,Campbell County,8216,23288,7618,491,5506,3816
0500000US47015,47,015,Cannon County,2969,8367,2462,109,1449,1018
0500000US47047,47,047,Fayette County,7862,23526,7760,406,2892,2834
0500000US47067,47,067,Hancock County,1340,3799,1281,27,1099,617
0500000US47091,47,091,Johnson County,2915,9180,3789,235,1795,1719
0500000US47103,47,103,Lincoln County,7532,19675,6161,318,3544,2657
0500000US47127,47,127,Moore County,1267,3651,1311,46,416,435
0500000US47051,47,051,Franklin County,8530,24872,7767,617,4007,3494
0500000US47009,47,009,Blount County,26485,76238,24569,1016,8779,8509
0500000US47019,47,019,Carter County,10703,33447,11214,523,6168,5297
0500000US47057,47,057,Grainger County,4792,13707,4371,488,3053,1905
0500000US47097,47,097,Lauderdale County,6052,13647,3830,559,2868,1845
0500000US47099,47,099,Lawrence County,10798,24320,7361,490,4365,3046
0500000US47115,47,115,Marion County,6044,16784,5313,385,3238,2380
0500000US47133,47,133,Overton County,4905,12567,4251,247,1686,1503
0500000US47165,47,165,Sumner County,43041,108171,26696,1869,12818,10149
0500000US47169,47,169,Trousdale County,1896,6036,1288,88,956,627
0500000US47187,47,187,Williamson County,60500,130816,26859,1426,6979,7396
0500000US47027,47,027,Clay County,1529,4284,1778,68,725,630
0500000US47059,47,059,Greene County,13326,40263,13839,1227,8410,6357
0500000US47157,47,157,Shelby County,235548,573237,115668,10983,63140,41952
0500000US47175,47,175,Van Buren County,1066,3313,1222,105,765,536
0500000US47077,47,077,Henderson County,6423,16349,4738,319,2968,1829
0500000US47081,47,081,Hickman County,5349,13869,3870,134,2959,1554
0500000US47089,47,089,Jefferson County,10789,31532,9978,775,5806,3943
0500000US47153,47,153,Sequatchie County,3143,8574,2781,280,1902,1152
0500000US47155,47,155,Sevier County,20044,57659,17656,1101,9297,6412
0500000US47017,47,017,Carroll County,5980,16333,5205,554,3194,2388
0500000US47023,47,023,Chester County,3847,10331,2771,243,1071,1059
0500000US47037,47,037,Davidson County,145202,454118,78222,5342,45351,27891
0500000US47087,47,087,Jackson County,2137,6874,2408,123,1393,1170
0500000US47135,47,135,Perry County,1750,4491,1521,151,679,661
0500000US47145,47,145,Roane County,10027,30912,11244,688,5750,4148
0500000US47121,47,121,Meigs County,2569,6854,2428,119,1225,965
0500000US47063,47,063,Hamblen County,14837,36983,11086,542,6279,4948
0500000US47075,47,075,Haywood County,4089,10473,2986,270,1552,1362
0500000US48143,48,143,Erath County,8690,26893,5396,457,2417,2120
0500000US48039,48,039,Brazoria County,94325,209702,38614,2540,16734,13153
0500000US48345,48,345,Motley County,310,508,338,5,75,143
0500000US48129,48,129,Donley County,686,1879,757,11,180,325
0500000US48013,48,013,Atascosa County,13558,28218,6621,542,2813,2531
0500000US48083,48,083,Coleman County,1829,4548,1981,60,613,545
0500000US48353,48,353,Nolan County,3892,8371,2522,190,1415,1160
0500000US48229,48,229,Hudspeth County,980,1758,639,137,452,329
0500000US48325,48,325,Medina County,11519,27712,7674,498,3649,3509
0500000US48475,48,475,Ward County,3177,6745,1555,62,765,554
0500000US48213,48,213,Henderson County,17484,45113,16903,860,6183,6396
0500000US48203,48,203,Harrison County,16921,38624,10330,651,3634,3382
0500000US48327,48,327,Menard County,304,1235,535,11,208,247
0500000US48277,48,277,Lamar County,11786,28272,8884,1100,3935,3866
0500000US48149,48,149,Fayette County,5194,13778,5675,262,1713,1759
0500000US48491,48,491,Williamson County,138670,324943,59914,4343,27181,19475
0500000US48373,48,373,Polk County,9797,25953,8479,897,4919,3639
0500000US48391,48,391,Refugio County,1699,3914,1457,116,746,768
0500000US48055,48,055,Caldwell County,9907,24217,5296,321,2804,2345
0500000US48487,48,487,Wilbarger County,2888,7626,2206,446,1550,935
0500000US48383,48,383,Reagan County,1112,2287,317,4,135,211
0500000US48189,48,189,Hale County,9346,18756,4264,248,1687,1890
0500000US48419,48,419,Shelby County,6846,14306,4152,641,2412,1780
0500000US48399,48,399,Runnels County,2485,5602,2006,97,584,760
0500000US48407,48,407,San Jacinto County,6122,15492,6064,263,3133,2643
0500000US48451,48,451,Tom Green County,27790,67844,17018,1736,7412,6555
0500000US48469,48,469,Victoria County,23470,53784,13697,1690,6248,5725
0500000US48473,48,473,Waller County,12186,31930,5641,263,2999,2166
0500000US48485,48,485,Wichita County,29655,69688,17544,1205,10442,7884
0500000US48493,48,493,Wilson County,11791,28940,6802,530,2852,2471
0500000US48219,48,219,Hockley County,6091,13785,3074,267,1834,1423
0500000US48323,48,323,Maverick County,18407,32756,6535,564,4680,3629
0500000US48329,48,329,Midland County,46219,100334,16393,1111,7913,6284
0500000US48297,48,297,Live Oak County,2432,5931,2289,89,946,988
0500000US48299,48,299,Llano County,3020,10129,7280,192,2087,2855
0500000US48147,48,147,Fannin County,7243,18202,5855,207,2330,2230
0500000US48255,48,255,Karnes County,3258,7565,1983,140,833,937
0500000US48041,48,041,Brazos County,45097,151477,18369,1676,9721,6449
0500000US48067,48,067,Cass County,6804,16701,6186,164,2582,2466
0500000US48165,48,165,Gaines County,7284,11240,1688,224,1085,960
0500000US48179,48,179,Gray County,5817,11932,3368,294,2002,1450
0500000US48313,48,313,Madison County,3025,5579,1927,99,791,769
0500000US48237,48,237,Jack County,1866,4354,1464,76,658,540
0500000US48259,48,259,Kendall County,9846,24113,7592,356,2436,2804
0500000US48035,48,035,Bosque County,3900,9742,4134,193,1270,1643
0500000US48029,48,029,Bexar County,498366,1178233,219211,26749,148767,89505
